product_id,brand,product_name,price,processor,processor_brand,cpu_ghz,ram_gb,ram_expandable,ram_max_gb,ram_type,display_type,display_inches,gpu_name,gpu_brand,gpu_vram_gb,ssd_gb,hdd_gb,adapter_w,battery_hours,os,raw_name
LAP0001,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |),239.73,MediaTek Octa-core,MediaTek,2.0,4.0,False,4.0,DDR4 RAM,LED,11.6,Integrated Graphics,MediaTek,,64.0,0.0,45.0,12.0,Chrome OS,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops
LAP0873,MSI,MSI Modern 15 B12M-613IN Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),339.83,Intel Core i3 (12th Gen),Intel,3.3,8.0,True,8.0,LPDDR4X RAM,LCD,15.6,UHD,Intel,,512.0,0.0,65.0,6.0,Windows 11,MSI Modern 15 B12M-613IN Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::616093::computer::laptops
LAP0874,Acer,Acer One 14 Z8-415 (UN.599SI.023) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),448.28,Intel Core i5 (11th Gen) Processor,Intel,,8.0,True,32.0,DDR4 RAM,LCD,14.0,Iris Xe,Intel,,512.0,0.0,45.0,,Windows 11,Acer One 14 Z8-415 (UN.599SI.023) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::616127::computer::laptops
LAP0875,MSI,MSI Katana 17 B12VFK-673IN Laptop (17.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),1146.92,Intel Core i7 (12th Gen),Intel,4.7,16.0,False,16.0,DDR5 RAM,LCD,17.3,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,,,Windows 11,MSI Katana 17 B12VFK-673IN Laptop (17.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::612969::computer::laptops
LAP0876,HP,HP 250 G8 (3Y666PA) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 1 TB HDD),407.47,Intel Core i3 (11th Gen) Processor,Intel,,4.0,False,4.0,DDR4 RAM,LED,15.6,UHD,Intel,,0.0,1024.0,45.0,,Windows 10,HP 250 G8 (3Y666PA) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 1 TB HDD)::585135::computer::laptops
LAP0877,HP,HP Omen 16-wf1025TX (9Q9M9PA) Laptop (16.1 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD),1449.32,Intel Core i7 (14th Gen),Intel,5.5,16.0,True,16.0,DDR5 RAM,LCD,16.1,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,280.0,,Windows 11,HP Omen 16-wf1025TX (9Q9M9PA) Laptop (16.1 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::615956::computer::laptops
LAP0878,ASUS,ASUS Vivobook 16 M1605YA-MB741WS Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),573.41,AMD Octa-Core Ryzen 7,AMD,2.0,16.0,False,16.0,DDR4 RAM,LCD,16.0,Radeon,AMD,,512.0,0.0,65.0,,Windows 11,ASUS Vivobook 16 M1605YA-MB741WS Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::600113::computer::laptops
LAP0879,Dell,Dell Inspiron 15 3520 (D560886WIN9S) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD),568.29,Intel Core i5 (12th Gen),Intel,3.3,8.0,True,16.0,DDR4 RAM,LCD,15.6,UHD,Intel,,256.0,1024.0,,7.0,Windows 11,Dell Inspiron 15 3520 (D560886WIN9S) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::615096::computer::laptops
LAP0880,HP,HP Victus 15-fa1128TX (8U1H6PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),655.36,Intel Core i5 (13th Gen),Intel,4.8,16.0,False,16.0,DDR4 RAM,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 11,HP Victus 15-fa1128TX (8U1H6PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::616345::computer::laptops
LAP0881,ASUS,ASUS ROG Strix G15 G513RC-HN063W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),938.37,AMD Octa-Core Ryzen 7,AMD,4.7,16.0,False,16.0,DDR4 RAM,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,90.0,,Windows 11,ASUS ROG Strix G15 G513RC-HN063W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::594594::computer::laptops
LAP0882,Lenovo,Lenovo IdeaPad Flex 5 14IRU8 (82Y00051IN) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),745.46,Intel Core i5 (13th Gen),Intel,1.3,16.0,True,16.0,DDR4 RAM,LCD,14.0,Integrated,Intel,,512.0,0.0,,11.0,Windows 11,Lenovo IdeaPad Flex 5 14IRU8 (82Y00051IN) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::613196::computer::laptops
LAP0883,Infinix,Infinix Zero Book ZL12 Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),458.71,Intel Core i7 (12th Gen),Intel,2.3,16.0,False,16.0,LPDDR5 RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,100.0,10.0,Windows 11,Infinix Zero Book ZL12 Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::599376::computer::laptops
LAP0884,MSI,MSI Pulse 17 B13VFK-667IN Laptop (17.3 Inch | Core i7 13th Gen | 8 GB | Windows 11 | 1 TB SSD),1345.05,Intel Core i7 (13th Gen),Intel,4.8,8.0,False,8.0,DDR5 RAM,LCD,17.3,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,,,Windows 11,MSI Pulse 17 B13VFK-667IN Laptop (17.3 Inch | Core i7 13th Gen | 8 GB | Windows 11 | 1 TB SSD)::612973::computer::laptops
LAP0885,ASUS,ASUS TUF Gaming A17 FA777RC-HX027WS Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),1170.28,AMD Octa-Core Ryzen 7,AMD,3.3,16.0,True,16.0,DDR4 RAM,LCD,17.3,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,90.0,,Windows 11,ASUS TUF Gaming A17 FA777RC-HX027WS Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595754::computer::laptops
LAP0886,HP,HP Omen 17-cm2003TX (7K4K0PA) Laptop (17.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),1178.21,Intel Core i7 (13th Gen),Intel,4.8,16.0,False,16.0,DDR5 RAM,LCD,17.3,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,330.0,,Windows 11,HP Omen 17-cm2003TX (7K4K0PA) Laptop (17.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612030::computer::laptops
LAP0887,HP,HP 15-fd0221TU (9D3N1PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),584.98,Intel Core i5 (13th Gen),Intel,4.2,16.0,True,16.0,DDR4 RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,,,Windows 11,HP 15-fd0221TU (9D3N1PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::616335::computer::laptops
LAP0888,MSI,MSI Modern 14 C12M-446IN Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD),344.0,Intel Core i3 (12th Gen),Intel,0.8,8.0,False,8.0,DDR4 RAM,LCD,14.0,UHD,Intel,,256.0,0.0,65.0,,Windows 11,MSI Modern 14 C12M-446IN Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::615920::computer::laptops
LAP0889,ASUS,ASUS ROG Zephyrus G15 GA503RW-LN067WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD),2106.26,AMD Octa-Core Ryzen 9,AMD,4.8,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,65.0,,Windows 11,ASUS ROG Zephyrus G15 GA503RW-LN067WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::596431::computer::laptops
LAP0890,HP,HP 255 G9 (7B1L8PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),364.86,AMD Hexa-Core Ryzen 5,AMD,2.6,8.0,True,8.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,45.0,4.0,Windows 11,HP 255 G9 (7B1L8PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::615968::computer::laptops
LAP0891,Lenovo,Lenovo ThinkBook 15 G5 (21JFA00QIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | DOS | 512 GB SSD),515.02,AMD Octa-Core Ryzen 7,AMD,2.0,8.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,,8.8,DOS,Lenovo ThinkBook 15 G5 (21JFA00QIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | DOS | 512 GB SSD)::615390::computer::laptops
LAP0892,ASUS,ASUS VivoBook Go 14 E1404FA-NK331W Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 1 TB SSD),354.43,AMD Quad-Core Ryzen 3,AMD,4.0,8.0,True,16.0,LPDDR5 RAM,LCD,14.0,Radeon,AMD,,1024.0,0.0,45.0,,Windows 11,ASUS VivoBook Go 14 E1404FA-NK331W Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 1 TB SSD)::616487::computer::laptops
LAP0893,MSI,MSI Creator Z16 A11UET-272IN Laptop (16 Inch | Core i9 11th Gen | 16 GB | Windows 10 | 1 TB SSD),1564.12,Intel Core i9 (11th Gen),Intel,4.7,16.0,False,16.0,DDR4 RAM,LCD,16.0,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,180.0,,Windows 10,MSI Creator Z16 A11UET-272IN Laptop (16 Inch | Core i9 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::594876::computer::laptops
LAP0894,Lenovo,Lenovo Yoga 7 14IRL8 (82YL0099IN) Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),1190.72,Intel Core i7 (13th Gen) Processor,Intel,,16.0,True,16.0,LPDDR5 RAM,LED,14.0,Integrated,Intel,,1024.0,0.0,,10.0,Windows 11,Lenovo Yoga 7 14IRL8 (82YL0099IN) Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::613612::computer::laptops
LAP0895,Lenovo,Lenovo LOQ 15IAX9 (83GS008VIN) Laptop (15.6 Inch | Core i5 12th Gen | 12 GB | Windows 11 | 512 GB SSD),615.12,Intel Core i5 (12th Gen),Intel,2.4,12.0,True,32.0,DDR5 RAM,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,,6.0,Windows 11,Lenovo LOQ 15IAX9 (83GS008VIN) Laptop (15.6 Inch | Core i5 12th Gen | 12 GB | Windows 11 | 512 GB SSD)::617472::computer::laptops
LAP0896,ASUS,ASUS ROG Flow X13 GV301QH-K5462TS Laptop (13.4 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD),1100.1,AMD Octa-Core Ryzen 9,AMD,3.1,16.0,True,16.0,LPDDR4X RAM,LED,13.4,"Geforce GTX 1650 Ti GPU, 4 GB",NVIDIA,4.0,1024.0,0.0,100.0,,Windows 10,ASUS ROG Flow X13 GV301QH-K5462TS Laptop (13.4 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD)::585856::computer::laptops
LAP0897,ASUS,ASUS ROG Zephyrus G15 GA503RW-LN066WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD),2106.26,AMD Octa-Core Ryzen 9,AMD,4.8,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,65.0,,Windows 11,ASUS ROG Zephyrus G15 GA503RW-LN066WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::596430::computer::laptops
LAP0898,Lenovo,Lenovo Ideapad Slim 3 (82H802XVIN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),375.38,Intel Core i3 (11th Gen),Intel,3.0,8.0,True,12.0,DDR4 RAM,LCD,15.6,UHD,Intel,,256.0,0.0,,6.0,Windows 11,Lenovo Ideapad Slim 3 (82H802XVIN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::615371::computer::laptops
LAP0899,Samsung,Samsung Galaxy Book 4 Pro NP940XGK-KG2IN Laptop (14 Inch | Core Ultra 7 | 16 GB | Windows 11 | 512 GB SSD),1376.33,Intel Core Ultra 7,Intel,4.8,16.0,True,32.0,LPDDR4X RAM,LED,14.0,Arc,Intel,,512.0,0.0,65.0,7.5,Windows 11,Samsung Galaxy Book 4 Pro NP940XGK-KG2IN Laptop (14 Inch | Core Ultra 7 | 16 GB | Windows 11 | 512 GB SSD)::616232::computer::laptops
LAP0900,MSI,MSI Titan GT77 HX 13VH-093IN Laptop (17.3 Inch | Core i9 13th Gen | 64 GB | Windows 11 | 2 TB SSD),4066.63,Intel Core i9 (13th Gen),Intel,4.8,64.0,False,64.0,DDR5 RAM,LCD,17.3,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,12.0,2048.0,0.0,330.0,,Windows 11,MSI Titan GT77 HX 13VH-093IN Laptop (17.3 Inch | Core i9 13th Gen | 64 GB | Windows 11 | 2 TB SSD)::615894::computer::laptops
LAP0901,Lenovo,Lenovo ThinkBook 15 Gen 5 (21JFA02NIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),469.13,AMD Octa-Core Ryzen 7,AMD,2.0,16.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,,8.8,Windows 11,Lenovo ThinkBook 15 Gen 5 (21JFA02NIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::617114::computer::laptops
LAP0902,HP,HP 250 G9 (7M659PA) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD),340.45,Intel Core i3 (12th Gen),Intel,4.2,8.0,True,8.0,DDR4 RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,65.0,,DOS,HP 250 G9 (7M659PA) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD)::613897::computer::laptops
LAP0903,MSI,MSI Katana 15 B12UDXK-1019IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 1 TB SSD),823.67,Intel Core i5 (12th Gen),Intel,3.3,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,,,Windows 11,MSI Katana 15 B12UDXK-1019IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::611671::computer::laptops
LAP0904,MSI,MSI Katana 15 B13VFK-843IN Laptop (15.6 Inch | Core i9 13th Gen | 16 GB | Windows 11 | 1 TB SSD),1418.04,Intel Core i9 (13th Gen),Intel,4.8,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,,,Windows 11,MSI Katana 15 B13VFK-843IN Laptop (15.6 Inch | Core i9 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612925::computer::laptops
LAP0905,Samsung,Samsung Galaxy Book 4 Pro NP960XGK-KG2IN Laptop (16 Inch | Core Ultra 7 | 16 GB | Windows 11 | 512 GB SSD),1511.89,Intel Core Ultra 7,Intel,4.8,16.0,True,32.0,LPDDR5X RAM,LED,16.0,Arc,Intel,,512.0,0.0,65.0,7.5,Windows 11,Samsung Galaxy Book 4 Pro NP960XGK-KG2IN Laptop (16 Inch | Core Ultra 7 | 16 GB | Windows 11 | 512 GB SSD)::616238::computer::laptops
LAP0906,ASUS,ASUS TUF Gaming A17 FA706ICB-HX061W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 11 | 512 GB SSD),802.82,AMD Octa-Core Ryzen 7,AMD,4.2,8.0,False,8.0,DDR4 RAM,LCD,17.3,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,180.0,,Windows 11,ASUS TUF Gaming A17 FA706ICB-HX061W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 11 | 512 GB SSD)::598232::computer::laptops
LAP0907,HP,HP 255 G9 (949J0PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | DOS | 512 GB SSD),354.53,AMD Hexa-Core Ryzen 5,AMD,2.1,8.0,True,8.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,,3.0,DOS,HP 255 G9 (949J0PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | DOS | 512 GB SSD)::616978::computer::laptops
LAP0908,MSI,MSI Modern 14 C12M-269IN Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),479.56,Intel Core i3 (12th Gen),Intel,0.8,8.0,False,8.0,DDR4 RAM,LCD,14.0,UHD,Intel,,512.0,0.0,65.0,,Windows 11,MSI Modern 14 C12M-269IN Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::599087::computer::laptops
LAP0909,ASUS,ASUS TUF Gaming F15 FX507VU-LP083WS Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),1136.5,Intel Core i7 (13th Gen),Intel,1.5,16.0,True,32.0,DDR4 RAM,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,240.0,,Windows 11,ASUS TUF Gaming F15 FX507VU-LP083WS Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::611452::computer::laptops
LAP0910,Dell,Dell Inspiron 15 3530 (IN3530NC2R9001ORS1) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),729.82,Intel Core i7 (13th Gen),Intel,1.3,16.0,True,16.0,DDR4 RAM,LCD,15.6,UHD,Intel,,512.0,0.0,,6.0,Windows 11,Dell Inspiron 15 3530 (IN3530NC2R9001ORS1) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::618342::computer::laptops
LAP0911,HP,HP Pavilion 15-eh1047AU (9E5B9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 1 TB SSD),583.84,AMD Hexa-Core Ryzen 5,AMD,4.0,16.0,False,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,1024.0,0.0,65.0,,Windows 11,HP Pavilion 15-eh1047AU (9E5B9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 1 TB SSD)::616067::computer::laptops
LAP0912,ASUS,ASUS ROG Zephyrus G14 GA401QC-HZ047TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB SSD),1082.27,AMD Octa-Core Ryzen 7,AMD,3.0,8.0,False,8.0,DDR4 RAM,LED,14.0,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,1024.0,0.0,150.0,,Windows 10,ASUS ROG Zephyrus G14 GA401QC-HZ047TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB SSD)::593726::computer::laptops
LAP0913,HP,HP Victus 15-fa1134TX (8X059PA) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),927.95,Intel Core i7 (12th Gen),Intel,4.7,16.0,True,16.0,DDR4 RAM,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,200.0,,Windows 11,HP Victus 15-fa1134TX (8X059PA) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::613903::computer::laptops
LAP0914,HP,HP Victus 15-fb0150AX (8F506PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),547.85,AMD Hexa-Core Ryzen 5,AMD,4.2,16.0,False,16.0,DDR4 RAM,LCD,15.6,"Radeon RX 6500M GPU, 4 GB",AMD,4.0,512.0,0.0,150.0,,Windows 11,HP Victus 15-fb0150AX (8F506PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::612997::computer::laptops
LAP0915,HP,HP 240 G8 (689U2PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),354.43,Intel Core i3 (11th Gen),Intel,4.0,8.0,False,8.0,DDR4 RAM,LCD,14.0,UHD,Intel,,512.0,0.0,65.0,,Windows 11,HP 240 G8 (689U2PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612809::computer::laptops
LAP0916,Lenovo,Lenovo IdeaPad Gaming 3 15ARH7 (82SB00QYIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),857.04,AMD Octa-Core Ryzen 7,AMD,4.7,16.0,True,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,,,Windows 11,Lenovo IdeaPad Gaming 3 15ARH7 (82SB00QYIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::616564::computer::laptops
LAP0917,Lenovo,Lenovo Ideapad Slim 5 16IRL8 (82XF0078IN) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),877.89,Intel Core i7 (13th Gen),Intel,2.4,16.0,True,16.0,LPDDR5 RAM,LCD,16.0,Iris Xe,Intel,,1024.0,0.0,65.0,7.0,Windows 11,Lenovo Ideapad Slim 5 16IRL8 (82XF0078IN) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::615327::computer::laptops
LAP0918,ASUS,ASUS ROG Strix G17 G713RS-LL023WS Laptop (17.3 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD),2262.67,AMD Octa-Core Ryzen 9,AMD,4.8,16.0,True,64.0,DDR5 RAM,LCD,17.3,"GeForce RTX 3080 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,65.0,8.0,Windows 11,ASUS ROG Strix G17 G713RS-LL023WS Laptop (17.3 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::597803::computer::laptops
LAP0919,ASUS,ASUS ROG Strix Scar 17 G733ZW-LL105WS Laptop (17.3 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 2 TB SSD),2804.64,Intel Core i9 (12th Gen),Intel,4.8,32.0,False,32.0,DDR4 RAM,LCD,17.3,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,8.0,2048.0,0.0,90.0,10.0,Windows 11,ASUS ROG Strix Scar 17 G733ZW-LL105WS Laptop (17.3 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 2 TB SSD)::594492::computer::laptops
LAP0920,Coconics,Coconics Xtreme C1714 Laptop (14 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 512 GB SSD),885.92,Intel Core i7 (10th Gen),Intel,1.8,8.0,True,16.0,DDR4 RAM,LCD,14.0,UHD,Intel,,512.0,0.0,65.0,12.0,Windows 10,Coconics Xtreme C1714 Laptop (14 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::595444::computer::laptops
LAP0921,ASUS,ASUS ROG Zephyrus G15 GA503RSZ-HQ061WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD),2210.53,AMD Octa-Core Ryzen 9,AMD,4.8,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3080 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,90.0,8.0,Windows 11,ASUS ROG Zephyrus G15 GA503RSZ-HQ061WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::599048::computer::laptops
LAP0922,ASUS,ASUS ROG Strix Scar 15 G533ZXZ-LN116WS Laptop (15.6 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD),2957.13,Intel Core i9 (12th Gen),Intel,2.5,32.0,False,32.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3080 Ti GPU, 16 GB",NVIDIA,16.0,1024.0,0.0,65.0,,Windows 11,ASUS ROG Strix Scar 15 G533ZXZ-LN116WS Laptop (15.6 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::597224::computer::laptops
LAP0923,ASUS,ASUS ExpertBook P1411CEA-EK0411 Laptop (14 Inch | Core i5 11th Gen | 8 GB | DOS | 512 GB SSD),417.0,Intel Core i5 (11th Gen),Intel,2.4,8.0,True,16.0,DDR4 RAM,LED,14.0,UHD,Intel,,512.0,0.0,37.0,,DOS,ASUS ExpertBook P1411CEA-EK0411 Laptop (14 Inch | Core i5 11th Gen | 8 GB | DOS | 512 GB SSD)::599012::computer::laptops
LAP0924,ASUS,ASUS ROG Strix G15 G513IH-HN084TS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD),839.31,AMD Octa-Core Ryzen 7,AMD,2.9,8.0,False,8.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 10,ASUS ROG Strix G15 G513IH-HN084TS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD)::588264::computer::laptops
